latitude,longitude,number,tmean_C,month
28.7,76.8,0,29.68477,2021-08
28.7,76.9,0,29.599123,2021-08
28.7,77.0,0,29.500893,2021-08
28.7,77.1,0,29.374643,2021-08
28.7,77.2,0,29.231346,2021-08
28.7,77.3,0,29.151037,2021-08
28.7,77.4,0,29.064274,2021-08
28.7,77.5,0,28.988144,2021-08
28.6,76.7,0,29.822323,2021-08
28.6,76.8,0,29.782185,2021-08
28.6,76.9,0,29.721197,2021-08
28.6,77.0,0,29.58995,2021-08
28.6,77.1,0,29.349886,2021-08
28.6,77.2,0,29.180279,2021-08
28.6,77.3,0,29.137745,2021-08
28.6,77.4,0,29.100613,2021-08
28.6,77.5,0,29.015995,2021-08
28.5,76.7,0,29.896574,2021-08
28.5,76.8,0,29.850859,2021-08
28.5,76.9,0,29.774727,2021-08
28.5,77.0,0,29.563046,2021-08
28.5,77.1,0,29.245771,2021-08
28.5,77.2,0,29.053745,2021-08
28.5,77.3,0,29.094181,2021-08
28.5,77.4,0,29.119833,2021-08
28.5,77.5,0,29.03864,2021-08
28.4,76.7,0,29.823236,2021-08
28.4,76.8,0,29.728445,2021-08
28.4,76.9,0,29.592922,2021-08
28.4,77.0,0,29.384893,2021-08
28.4,77.1,0,29.200222,2021-08
28.4,77.2,0,29.088533,2021-08
28.4,77.3,0,29.100473,2021-08
28.4,77.4,0,29.119307,2021-08
28.4,77.5,0,29.053537,2021-08
28.3,76.7,0,29.738426,2021-08
28.3,76.8,0,29.596395,2021-08
28.3,76.9,0,29.412249,2021-08
28.3,77.0,0,29.30379,2021-08
28.3,77.1,0,29.262226,2021-08
28.3,77.2,0,29.20454,2021-08
28.3,77.3,0,29.148119,2021-08
28.3,77.4,0,29.101463,2021-08
28.3,77.5,0,29.026041,2021-08
29.0,76.7,0,27.442936,2021-09
29.0,76.8,0,27.424807,2021-09
29.0,76.9,0,27.400951,2021-09
29.0,77.0,0,27.404459,2021-09
29.0,77.1,0,27.42531,2021-09
29.0,77.2,0,27.364983,2021-09
29.0,77.3,0,27.308662,2021-09
29.0,77.4,0,27.294102,2021-09
29.0,77.5,0,27.301893,2021-09
28.9,76.7,0,27.52219,2021-09
28.9,76.8,0,27.48789,2021-09
28.9,76.9,0,27.456293,2021-09
28.9,77.0,0,27.45055,2021-09
28.9,77.1,0,27.460203,2021-09
28.9,77.2,0,27.433994,2021-09
28.9,77.3,0,27.388374,2021-09
28.9,77.4,0,27.36389,2021-09
28.9,77.5,0,27.356592,2021-09
28.8,76.7,0,27.611532,2021-09
28.8,76.8,0,27.545689,2021-09
28.8,76.9,0,27.507551,2021-09
28.8,77.0,0,27.493853,2021-09
28.8,77.1,0,27.486876,2021-09
28.8,77.2,0,27.458588,2021-09
28.8,77.3,0,27.422398,2021-09
28.8,77.4,0,27.400255,2021-09
28.8,77.5,0,27.394993,2021-09
28.7,76.7,0,27.63548,2021-09
28.7,76.8,0,27.583263,2021-09
28.7,76.9,0,27.562653,2021-09
28.7,77.0,0,27.544203,2021-09
28.7,77.1,0,27.51014,2021-09
28.7,77.2,0,27.462461,2021-09
28.7,77.3,0,27.440441,2021-09
28.7,77.4,0,27.430489,2021-09
28.7,77.5,0,27.423418,2021-09
28.6,76.7,0,27.693804,2021-09
28.6,76.8,0,27.680027,2021-09
28.6,76.9,0,27.680264,2021-09
28.6,77.0,0,27.614862,2021-09
28.6,77.1,0,27.47278,2021-09
28.6,77.2,0,27.394896,2021-09
28.6,77.3,0,27.42943,2021-09
28.6,77.4,0,27.465094,2021-09
28.6,77.5,0,27.447197,2021-09
28.5,76.7,0,27.75356,2021-09
28.5,76.8,0,27.758673,2021-09
28.5,76.9,0,27.732227,2021-09
28.5,77.0,0,27.596745,2021-09
28.5,77.1,0,27.377851,2021-09
28.5,77.2,0,27.275743,2021-09
28.5,77.3,0,27.396215,2021-09
28.5,77.4,0,27.488726,2021-09
28.5,77.5,0,27.478624,2021-09
28.4,76.7,0,27.753809,2021-09
28.4,76.8,0,27.703491,2021-09
28.4,76.9,0,27.619898,2021-09
28.4,77.0,0,27.486391,2021-09
28.4,77.1,0,27.379908,2021-09
28.4,77.2,0,27.349936,2021-09
28.4,77.3,0,27.434654,2021-09
28.4,77.4,0,27.516764,2021-09
28.4,77.5,0,27.51943,2021-09
28.3,76.7,0,27.723614,2021-09
28.3,76.8,0,27.61909,2021-09
28.3,76.9,0,27.498669,2021-09
28.3,77.0,0,27.45764,2021-09
28.3,77.1,0,27.4793,2021-09
28.3,77.2,0,27.49273,2021-09
28.3,77.3,0,27.502832,2021-09
28.3,77.4,0,27.522205,2021-09
28.3,77.5,0,27.52436,2021-09
29.0,76.7,0,24.542969,2021-10
29.0,76.8,0,24.492676,2021-10
29.0,76.9,0,24.458857,2021-10
29.0,77.0,0,24.441841,2021-10
29.0,77.1,0,24.434603,2021-10
29.0,77.2,0,24.391426,2021-10
29.0,77.3,0,24.305754,2021-10
29.0,77.4,0,24.252497,2021-10
29.0,77.5,0,24.234823,2021-10
28.9,76.7,0,24.731136,2021-10
28.9,76.8,0,24.644419,2021-10
28.9,76.9,0,24.592485,2021-10
28.9,77.0,0,24.559263,2021-10
28.9,77.1,0,24.520765,2021-10
28.9,77.2,0,24.439623,2021-10
28.9,77.3,0,24.399828,2021-10
28.9,77.4,0,24.349895,2021-10
28.9,77.5,0,24.305494,2021-10
28.8,76.7,0,25.017412,2021-10
28.8,76.8,0,24.831684,2021-10
28.8,76.9,0,24.7336,2021-10
28.8,77.0,0,24.672863,2021-10
28.8,77.1,0,24.60819,2021-10
28.8,77.2,0,24.52698,2021-10
28.8,77.3,0,24.452108,2021-10
28.8,77.4,0,24.376253,2021-10
28.8,77.5,0,24.376812,2021-10
28.7,76.7,0,25.059353,2021-10
28.7,76.8,0,24.932194,2021-10
28.7,76.9,0,24.856913,2021-10
28.7,77.0,0,24.770216,2021-10
28.7,77.1,0,24.703228,2021-10
28.7,77.2,0,24.61195,2021-10
28.7,77.3,0,24.51562,2021-10
28.7,77.4,0,24.457626,2021-10
28.7,77.5,0,24.410412,2021-10
28.6,76.7,0,25.145138,2021-10
28.6,76.8,0,25.08535,2021-10
28.6,76.9,0,25.050905,2021-10
28.6,77.0,0,24.934273,2021-10
28.6,77.1,0,24.709326,2021-10
28.6,77.2,0,24.597805,2021-10
28.6,77.3,0,24.560562,2021-10
28.6,77.4,0,24.542698,2021-10
28.6,77.5,0,24.481014,2021-10
28.5,76.7,0,25.283167,2021-10
28.5,76.8,0,25.241379,2021-10
28.5,76.9,0,25.178806,2021-10
28.5,77.0,0,24.976355,2021-10
28.5,77.1,0,24.642876,2021-10
28.5,77.2,0,24.46619,2021-10
28.5,77.3,0,24.577343,2021-10
28.5,77.4,0,24.61134,2021-10
28.5,77.5,0,24.55977,2021-10
28.4,76.7,0,25.41547,2021-10
28.4,76.8,0,25.293186,2021-10
28.4,76.9,0,25.165672,2021-10
28.4,77.0,0,24.943716,2021-10
28.4,77.1,0,24.749939,2021-10
28.4,77.2,0,24.638357,2021-10
28.4,77.3,0,24.670353,2021-10
28.4,77.4,0,24.690346,2021-10
28.4,77.5,0,24.64492,2021-10
28.3,76.7,0,25.506237,2021-10
28.3,76.8,0,25.34182,2021-10
28.3,76.9,0,25.169216,2021-10
28.3,77.0,0,25.018415,2021-10
28.3,77.1,0,24.929548,2021-10
28.3,77.2,0,24.879173,2021-10
28.3,77.3,0,24.812271,2021-10
28.3,77.4,0,24.744396,2021-10
28.3,77.5,0,24.681234,2021-10
29.0,76.7,0,18.933205,2021-11
29.0,76.8,0,18.837282,2021-11
29.0,76.9,0,18.77004,2021-11
29.0,77.0,0,18.721462,2021-11
29.0,77.1,0,18.692436,2021-11
29.0,77.2,0,18.676645,2021-11
29.0,77.3,0,18.593227,2021-11
29.0,77.4,0,18.540642,2021-11
29.0,77.5,0,18.505777,2021-11
28.9,76.7,0,19.193258,2021-11
28.9,76.8,0,19.04885,2021-11
28.9,76.9,0,18.951893,2021-11
28.9,77.0,0,18.891872,2021-11
28.9,77.1,0,18.794956,2021-11
28.9,77.2,0,18.683432,2021-11
28.9,77.3,0,18.675463,2021-11
28.9,77.4,0,18.625294,2021-11
28.9,77.5,0,18.579664,2021-11
28.8,76.7,0,19.481161,2021-11
28.8,76.8,0,19.278168,2021-11
28.8,76.9,0,19.14112,2021-11
28.8,77.0,0,19.031626,2021-11
28.8,77.1,0,18.924595,2021-11
28.8,77.2,0,18.800451,2021-11
28.8,77.3,0,18.71657,2021-11
28.8,77.4,0,18.636568,2021-11
28.8,77.5,0,18.656845,2021-11
28.7,76.7,0,19.573534,2021-11
28.7,76.8,0,19.454855,2021-11
28.7,76.9,0,19.358006,2021-11
28.7,77.0,0,19.235626,2021-11
28.7,77.1,0,19.163557,2021-11
28.7,77.2,0,19.058567,2021-11
28.7,77.3,0,18.888914,2021-11
28.7,77.4,0,18.810307,2021-11
28.7,77.5,0,18.742994,2021-11
28.6,76.7,0,19.72464,2021-11
28.6,76.8,0,19.672712,2021-11
28.6,76.9,0,19.64214,2021-11
28.6,77.0,0,19.487726,2021-11
28.6,77.1,0,19.295254,2021-11
28.6,77.2,0,19.162169,2021-11
28.6,77.3,0,19.060375,2021-11
28.6,77.4,0,18.982353,2021-11
28.6,77.5,0,18.904016,2021-11
28.5,76.7,0,19.927267,2021-11
28.5,76.8,0,19.901821,2021-11
28.5,76.9,0,19.839455,2021-11
28.5,77.0,0,19.632595,2021-11
28.5,77.1,0,19.339024,2021-11
28.5,77.2,0,19.157732,2021-11
28.5,77.3,0,19.185427,2021-11
28.5,77.4,0,19.153112,2021-11
28.5,77.5,0,19.065489,2021-11
28.4,76.7,0,20.024708,2021-11
28.4,76.8,0,19.937004,2021-11
28.4,76.9,0,19.81947,2021-11
28.4,77.0,0,19.616144,2021-11
28.4,77.1,0,19.399841,2021-11
28.4,77.2,0,19.242308,2021-11
28.4,77.3,0,19.234392,2021-11
28.4,77.4,0,19.208294,2021-11
28.4,77.5,0,19.12527,2021-11
28.3,76.7,0,20.048574,2021-11
28.3,76.8,0,19.939291,2021-11
28.3,76.9,0,19.791004,2021-11
28.3,77.0,0,19.636772,2021-11
28.3,77.1,0,19.513613,2021-11
28.3,77.2,0,19.411264,2021-11
28.3,77.3,0,19.32726,2021-11
28.3,77.4,0,19.242743,2021-11
28.3,77.5,0,19.156029,2021-11
29.0,76.7,0,14.31048,2021-12
29.0,76.8,0,14.280144,2021-12
29.0,76.9,0,14.263006,2021-12
29.0,77.0,0,14.280915,2021-12
29.0,77.1,0,14.337312,2021-12
29.0,77.2,0,14.38971,2021-12
29.0,77.3,0,14.364498,2021-12
29.0,77.4,0,14.366207,2021-12
29.0,77.5,0,14.400245,2021-12
28.9,76.7,0,14.47133,2021-12
28.9,76.8,0,14.402915,2021-12
28.9,76.9,0,14.368782,2021-12
28.9,77.0,0,14.383905,2021-12
28.9,77.1,0,14.397273,2021-12
28.9,77.2,0,14.381034,2021-12
28.9,77.3,0,14.430636,2021-12
28.9,77.4,0,14.4297285,2021-12
28.9,77.5,0,14.436674,2021-12
28.8,76.7,0,14.629957,2021-12
28.8,76.8,0,14.526287,2021-12
28.8,76.9,0,14.468767,2021-12
28.8,77.0,0,14.453914,2021-12
28.8,77.1,0,14.457752,2021-12
28.8,77.2,0,14.43501,2021-12
28.8,77.3,0,14.426161,2021-12
28.8,77.4,0,14.408065,2021-12
28.8,77.5,0,14.463451,2021-12
28.7,76.7,0,14.67385,2021-12
28.7,76.8,0,14.621163,2021-12
28.7,76.9,0,14.601301,2021-12
28.7,77.0,0,14.582439,2021-12
28.7,77.1,0,14.606368,2021-12
28.7,77.2,0,14.602895,2021-12
28.7,77.3,0,14.527933,2021-12
28.7,77.4,0,14.508625,2021-12
28.7,77.5,0,14.494245,2021-12
28.6,76.7,0,14.758546,2021-12
28.6,76.8,0,14.753007,2021-12
28.6,76.9,0,14.779587,2021-12
28.6,77.0,0,14.738631,2021-12
28.6,77.1,0,14.660475,2021-12
28.6,77.2,0,14.640329,2021-12
28.6,77.3,0,14.613005,2021-12
28.6,77.4,0,14.594234,2021-12
28.6,77.5,0,14.562346,2021-12
28.5,76.7,0,14.886878,2021-12
28.5,76.8,0,14.908021,2021-12
28.5,76.9,0,14.90874,2021-12
28.5,77.0,0,14.819985,2021-12
28.5,77.1,0,14.656634,2021-12
28.5,77.2,0,14.586151,2021-12
28.5,77.3,0,14.658987,2021-12
28.5,77.4,0,14.687932,2021-12
28.5,77.5,0,14.654259,2021-12
28.4,76.7,0,14.943731,2021-12
28.4,76.8,0,14.92283,2021-12
28.4,76.9,0,14.878621,2021-12
28.4,77.0,0,14.8005905,2021-12
28.4,77.1,0,14.695277,2021-12
28.4,77.2,0,14.641926,2021-12
28.4,77.3,0,14.670346,2021-12
28.4,77.4,0,14.699516,2021-12
28.4,77.5,0,14.686585,2021-12
28.3,76.7,0,14.947233,2021-12
28.3,76.8,0,14.919078,2021-12
28.3,76.9,0,14.857836,2021-12
28.3,77.0,0,14.819663,2021-12
28.3,77.1,0,14.816691,2021-12
28.3,77.2,0,14.801932,2021-12
28.3,77.3,0,14.765702,2021-12
28.3,77.4,0,14.726448,2021-12
28.3,77.5,0,14.69628,2021-12
29.0,76.7,0,12.542279,2022-01
29.0,76.8,0,12.523723,2022-01
29.0,76.9,0,12.519727,2022-01
29.0,77.0,0,12.558789,2022-01
29.0,77.1,0,12.614257,2022-01
29.0,77.2,0,12.670036,2022-01
29.0,77.3,0,12.675938,2022-01
29.0,77.4,0,12.699506,2022-01
29.0,77.5,0,12.733681,2022-01
28.9,76.7,0,12.639676,2022-01
28.9,76.8,0,12.603617,2022-01
28.9,76.9,0,12.593612,2022-01
28.9,77.0,0,12.621983,2022-01
28.9,77.1,0,12.643151,2022-01
28.9,77.2,0,12.646704,2022-01
28.9,77.3,0,12.700233,2022-01
28.9,77.4,0,12.7216625,2022-01
28.9,77.5,0,12.739199,2022-01
28.8,76.7,0,12.742961,2022-01
28.8,76.8,0,12.685714,2022-01
28.8,76.9,0,12.659372,2022-01
28.8,77.0,0,12.669183,2022-01
28.8,77.1,0,12.6836605,2022-01
28.8,77.2,0,12.679148,2022-01
28.8,77.3,0,12.690835,2022-01
28.8,77.4,0,12.696742,2022-01
28.8,77.5,0,12.744486,2022-01
28.7,76.7,0,12.7741165,2022-01
28.7,76.8,0,12.739139,2022-01
28.7,76.9,0,12.738132,2022-01
28.7,77.0,0,12.739847,2022-01
28.7,77.1,0,12.742919,2022-01
28.7,77.2,0,12.736733,2022-01
28.7,77.3,0,12.740073,2022-01
28.7,77.4,0,12.745313,2022-01
28.7,77.5,0,12.741498,2022-01
28.6,76.7,0,12.84157,2022-01
28.6,76.8,0,12.841609,2022-01
28.6,76.9,0,12.862626,2022-01
28.6,77.0,0,12.840097,2022-01
28.6,77.1,0,12.764224,2022-01
28.6,77.2,0,12.753055,2022-01
28.6,77.3,0,12.772998,2022-01
28.6,77.4,0,12.776696,2022-01
28.6,77.5,0,12.7597275,2022-01
28.5,76.7,0,12.903721,2022-01
28.5,76.8,0,12.927693,2022-01
28.5,76.9,0,12.932034,2022-01
28.5,77.0,0,12.867118,2022-01
28.5,77.1,0,12.72806,2022-01
28.5,77.2,0,12.668531,2022-01
28.5,77.3,0,12.760604,2022-01
28.5,77.4,0,12.796107,2022-01
28.5,77.5,0,12.771155,2022-01
28.4,76.7,0,12.868357,2022-01
28.4,76.8,0,12.862482,2022-01
28.4,76.9,0,12.835529,2022-01
28.4,77.0,0,12.772743,2022-01
28.4,77.1,0,12.706171,2022-01
28.4,77.2,0,12.680839,2022-01
28.4,77.3,0,12.723836,2022-01
28.4,77.4,0,12.750287,2022-01
28.4,77.5,0,12.739386,2022-01
28.3,76.7,0,12.816717,2022-01
28.3,76.8,0,12.791185,2022-01
28.3,76.9,0,12.746337,2022-01
28.3,77.0,0,12.725632,2022-01
28.3,77.1,0,12.745095,2022-01
28.3,77.2,0,12.757365,2022-01
28.3,77.3,0,12.736712,2022-01
28.3,77.4,0,12.708741,2022-01
28.3,77.5,0,12.690308,2022-01
29.0,76.7,0,15.440529,2022-02
29.0,76.8,0,15.360933,2022-02
29.0,76.9,0,15.30046,2022-02
29.0,77.0,0,15.293956,2022-02
29.0,77.1,0,15.309226,2022-02
29.0,77.2,0,15.29733,2022-02
29.0,77.3,0,15.233401,2022-02
29.0,77.4,0,15.213243,2022-02
29.0,77.5,0,15.219779,2022-02
28.9,76.7,0,15.592314,2022-02
28.9,76.8,0,15.492141,2022-02
28.9,76.9,0,15.417864,2022-02
28.9,77.0,0,15.395796,2022-02
28.9,77.1,0,15.387797,2022-02
28.9,77.2,0,15.346205,2022-02
28.9,77.3,0,15.337172,2022-02
28.9,77.4,0,15.2989,2022-02
28.9,77.5,0,15.274939,2022-02
28.8,76.7,0,15.744545,2022-02
28.8,76.8,0,15.615226,2022-02
28.8,76.9,0,15.531602,2022-02
28.8,77.0,0,15.494118,2022-02
28.8,77.1,0,15.473967,2022-02
28.8,77.2,0,15.423918,2022-02
28.8,77.3,0,15.374455,2022-02
28.8,77.4,0,15.319125,2022-02
28.8,77.5,0,15.312042,2022-02
28.7,76.7,0,15.818958,2022-02
28.7,76.8,0,15.73972,2022-02
28.7,76.9,0,15.710548,2022-02
28.7,77.0,0,15.672799,2022-02
28.7,77.1,0,15.618833,2022-02
28.7,77.2,0,15.551086,2022-02
28.7,77.3,0,15.501163,2022-02
28.7,77.4,0,15.442197,2022-02
28.7,77.5,0,15.356798,2022-02
28.6,76.7,0,15.9405775,2022-02
28.6,76.8,0,15.9348,2022-02
28.6,76.9,0,15.956002,2022-02
28.6,77.0,0,15.879176,2022-02
28.6,77.1,0,15.730166,2022-02
28.6,77.2,0,15.647347,2022-02
28.6,77.3,0,15.57873,2022-02
28.6,77.4,0,15.514122,2022-02
28.6,77.5,0,15.4133,2022-02
28.5,76.7,0,16.10051,2022-02
28.5,76.8,0,16.120066,2022-02
28.5,76.9,0,16.118265,2022-02
28.5,77.0,0,15.99006,2022-02
28.5,77.1,0,15.767607,2022-02
28.5,77.2,0,15.621321,2022-02
28.5,77.3,0,15.616156,2022-02
28.5,77.4,0,15.580003,2022-02
28.5,77.5,0,15.47853,2022-02
28.4,76.7,0,16.205765,2022-02
28.4,76.8,0,16.181696,2022-02
28.4,76.9,0,16.118168,2022-02
28.4,77.0,0,15.994321,2022-02
28.4,77.1,0,15.830261,2022-02
28.4,77.2,0,15.705836,2022-02
28.4,77.3,0,15.673151,2022-02
28.4,77.4,0,15.613403,2022-02
28.4,77.5,0,15.522786,2022-02
28.3,76.7,0,16.277515,2022-02
28.3,76.8,0,16.20534,2022-02
28.3,76.9,0,16.102291,2022-02
28.3,77.0,0,16.02841,2022-02
28.3,77.1,0,15.9827795,2022-02
28.3,77.2,0,15.900504,2022-02
28.3,77.3,0,15.778523,2022-02
28.3,77.4,0,15.649999,2022-02
28.3,77.5,0,15.535223,2022-02
29.0,76.7,0,24.091799,2022-03
29.0,76.8,0,23.987743,2022-03
29.0,76.9,0,23.891977,2022-03
29.0,77.0,0,23.83158,2022-03
29.0,77.1,0,23.80342,2022-03
29.0,77.2,0,23.80583,2022-03
29.0,77.3,0,23.788033,2022-03
29.0,77.4,0,23.7973,2022-03
29.0,77.5,0,23.840002,2022-03
28.9,76.7,0,24.248878,2022-03
28.9,76.8,0,24.109682,2022-03
28.9,76.9,0,23.994232,2022-03
28.9,77.0,0,23.909828,2022-03
28.9,77.1,0,23.848383,2022-03
28.9,77.2,0,23.761461,2022-03
28.9,77.3,0,23.826689,2022-03
28.9,77.4,0,23.832981,2022-03
28.9,77.5,0,23.828392,2022-03
28.8,76.7,0,24.401688,2022-03
28.8,76.8,0,24.228636,2022-03
28.8,76.9,0,24.107199,2022-03
28.8,77.0,0,24.015657,2022-03
28.8,77.1,0,23.942139,2022-03
28.8,77.2,0,23.847752,2022-03
28.8,77.3,0,23.814083,2022-03
28.8,77.4,0,23.789898,2022-03
28.8,77.5,0,23.845278,2022-03
28.7,76.7,0,24.555643,2022-03
28.7,76.8,0,24.466799,2022-03
28.7,76.9,0,24.412579,2022-03
28.7,77.0,0,24.320074,2022-03
28.7,77.1,0,24.291893,2022-03
28.7,77.2,0,24.224644,2022-03
28.7,77.3,0,24.053675,2022-03
28.7,77.4,0,24.000927,2022-03
28.7,77.5,0,23.905506,2022-03
28.6,76.7,0,24.840996,2022-03
28.6,76.8,0,24.830164,2022-03
28.6,76.9,0,24.836056,2022-03
28.6,77.0,0,24.673862,2022-03
28.6,77.1,0,24.500103,2022-03
28.6,77.2,0,24.391184,2022-03
28.6,77.3,0,24.252485,2022-03
28.6,77.4,0,24.163656,2022-03
28.6,77.5,0,24.025026,2022-03
28.5,76.7,0,25.175665,2022-03
28.5,76.8,0,25.197962,2022-03
28.5,76.9,0,25.167522,2022-03
28.5,77.0,0,24.937414,2022-03
28.5,77.1,0,24.648752,2022-03
28.5,77.2,0,24.474733,2022-03
28.5,77.3,0,24.380663,2022-03
28.5,77.4,0,24.299583,2022-03
28.5,77.5,0,24.158705,2022-03
28.4,76.7,0,25.349394,2022-03
28.4,76.8,0,25.334896,2022-03
28.4,76.9,0,25.224924,2022-03
28.4,77.0,0,25.0101,2022-03
28.4,77.1,0,24.772804,2022-03
28.4,77.2,0,24.59312,2022-03
28.4,77.3,0,24.49087,2022-03
28.4,77.4,0,24.39345,2022-03
28.4,77.5,0,24.26483,2022-03
28.3,76.7,0,25.444698,2022-03
28.3,76.8,0,25.43183,2022-03
28.3,76.9,0,25.298994,2022-03
28.3,77.0,0,25.15976,2022-03
28.3,77.1,0,25.050196,2022-03
28.3,77.2,0,24.886082,2022-03
28.3,77.3,0,24.693861,2022-03
28.3,77.4,0,24.503433,2022-03
28.3,77.5,0,24.34211,2022-03
29.0,76.7,0,30.769152,2022-04
29.0,76.8,0,30.528109,2022-04
29.0,76.9,0,30.315546,2022-04
29.0,77.0,0,30.160053,2022-04
29.0,77.1,0,30.041492,2022-04
29.0,77.2,0,29.965925,2022-04
29.0,77.3,0,29.86761,2022-04
29.0,77.4,0,29.88036,2022-04
29.0,77.5,0,29.941843,2022-04
28.9,76.7,0,30.963213,2022-04
28.9,76.8,0,30.73241,2022-04
28.9,76.9,0,30.504637,2022-04
28.9,77.0,0,30.33926,2022-04
28.9,77.1,0,30.242054,2022-04
28.9,77.2,0,30.10389,2022-04
28.9,77.3,0,30.066488,2022-04
28.9,77.4,0,30.03024,2022-04
28.9,77.5,0,30.03554,2022-04
28.8,76.7,0,31.112091,2022-04
28.8,76.8,0,30.875994,2022-04
28.8,76.9,0,30.705818,2022-04
28.8,77.0,0,30.587345,2022-04
28.8,77.1,0,30.478033,2022-04
28.8,77.2,0,30.331474,2022-04
28.8,77.3,0,30.209183,2022-04
28.8,77.4,0,30.113024,2022-04
28.8,77.5,0,30.124777,2022-04
28.7,76.7,0,31.192307,2022-04
28.7,76.8,0,31.08877,2022-04
28.7,76.9,0,31.057037,2022-04
28.7,77.0,0,30.971235,2022-04
28.7,77.1,0,30.885342,2022-04
28.7,77.2,0,30.738384,2022-04
28.7,77.3,0,30.55517,2022-04
28.7,77.4,0,30.42837,2022-04
28.7,77.5,0,30.258173,2022-04
28.6,76.7,0,31.450697,2022-04
28.6,76.8,0,31.466763,2022-04
28.6,76.9,0,31.513496,2022-04
28.6,77.0,0,31.359709,2022-04
28.6,77.1,0,31.150005,2022-04
28.6,77.2,0,30.9991,2022-04
28.6,77.3,0,30.825869,2022-04
28.6,77.4,0,30.670746,2022-04
28.6,77.5,0,30.4802,2022-04
28.5,76.7,0,31.802303,2022-04
28.5,76.8,0,31.856955,2022-04
28.5,76.9,0,31.845123,2022-04
28.5,77.0,0,31.594843,2022-04
28.5,77.1,0,31.288826,2022-04
28.5,77.2,0,31.10299,2022-04
28.5,77.3,0,30.983528,2022-04
28.5,77.4,0,30.864008,2022-04
28.5,77.5,0,30.682028,2022-04
28.4,76.7,0,31.89318,2022-04
28.4,76.8,0,31.918463,2022-04
28.4,76.9,0,31.812569,2022-04
28.4,77.0,0,31.58823,2022-04
28.4,77.1,0,31.366789,2022-04
28.4,77.2,0,31.188719,2022-04
28.4,77.3,0,31.037758,2022-04
28.4,77.4,0,30.910215,2022-04
28.4,77.5,0,30.730316,2022-04
28.3,76.7,0,31.89673,2022-04
28.3,76.8,0,31.918789,2022-04
28.3,76.9,0,31.795996,2022-04
28.3,77.0,0,31.679277,2022-04
28.3,77.1,0,31.613358,2022-04
28.3,77.2,0,31.451742,2022-04
28.3,77.3,0,31.211843,2022-04
28.3,77.4,0,30.96869,2022-04
28.3,77.5,0,30.74919,2022-04
29.0,76.7,0,32.566227,2022-05
29.0,76.8,0,32.29035,2022-05
29.0,76.9,0,32.02404,2022-05
29.0,77.0,0,31.825804,2022-05
29.0,77.1,0,31.647202,2022-05
29.0,77.2,0,31.405352,2022-05
29.0,77.3,0,31.205685,2022-05
29.0,77.4,0,31.138538,2022-05
29.0,77.5,0,31.09486,2022-05
28.9,76.7,0,32.83966,2022-05
28.9,76.8,0,32.581345,2022-05
28.9,76.9,0,32.301907,2022-05
28.9,77.0,0,32.09253,2022-05
28.9,77.1,0,31.901764,2022-05
28.9,77.2,0,31.67377,2022-05
28.9,77.3,0,31.493717,2022-05
28.9,77.4,0,31.35727,2022-05
28.9,77.5,0,31.276514,2022-05
28.8,76.7,0,33.04849,2022-05
28.8,76.8,0,32.792095,2022-05
28.8,76.9,0,32.562943,2022-05
28.8,77.0,0,32.3615,2022-05
28.8,77.1,0,32.15535,2022-05
28.8,77.2,0,31.939905,2022-05
28.8,77.3,0,31.749407,2022-05
28.8,77.4,0,31.579313,2022-05
28.8,77.5,0,31.451557,2022-05
28.7,76.7,0,33.17768,2022-05
28.7,76.8,0,33.03415,2022-05
28.7,76.9,0,32.937397,2022-05
28.7,77.0,0,32.75534,2022-05
28.7,77.1,0,32.47373,2022-05
28.7,77.2,0,32.208435,2022-05
28.7,77.3,0,32.113667,2022-05
28.7,77.4,0,31.927385,2022-05
28.7,77.5,0,31.677034,2022-05
28.6,76.7,0,33.46772,2022-05
28.6,76.8,0,33.435574,2022-05
28.6,76.9,0,33.40294,2022-05
28.6,77.0,0,33.15442,2022-05
28.6,77.1,0,32.79866,2022-05
28.6,77.2,0,32.52179,2022-05
28.6,77.3,0,32.386158,2022-05
28.6,77.4,0,32.19028,2022-05
28.6,77.5,0,31.920347,2022-05
28.5,76.7,0,33.82115,2022-05
28.5,76.8,0,33.82302,2022-05
28.5,76.9,0,33.746586,2022-05
28.5,77.0,0,33.404156,2022-05
28.5,77.1,0,32.996822,2022-05
28.5,77.2,0,32.67468,2022-05
28.5,77.3,0,32.544926,2022-05
28.5,77.4,0,32.390533,2022-05
28.5,77.5,0,32.12973,2022-05
28.4,76.7,0,33.939484,2022-05
28.4,76.8,0,33.892033,2022-05
28.4,76.9,0,33.7222,2022-05
28.4,77.0,0,33.400177,2022-05
28.4,77.1,0,33.063194,2022-05
28.4,77.2,0,32.795506,2022-05
28.4,77.3,0,32.62845,2022-05
28.4,77.4,0,32.46822,2022-05
28.4,77.5,0,32.214466,2022-05
28.3,76.7,0,34.009274,2022-05
28.3,76.8,0,33.90113,2022-05
28.3,76.9,0,33.68234,2022-05
28.3,77.0,0,33.464027,2022-05
28.3,77.1,0,33.273567,2022-05
28.3,77.2,0,33.034367,2022-05
28.3,77.3,0,32.778847,2022-05
28.3,77.4,0,32.528618,2022-05
28.3,77.5,0,32.26488,2022-05
29.0,76.7,0,33.503326,2022-06
29.0,76.8,0,33.30863,2022-06
29.0,76.9,0,33.122723,2022-06
29.0,77.0,0,32.92127,2022-06
29.0,77.1,0,32.747246,2022-06
29.0,77.2,0,32.535564,2022-06
