Unnamed: 0.1,Unnamed: 0_x,latitude,longitude,tp_mm,month,dataValue,tmean_C,d2m_C,evap_mm,pressure_hPa,Unnamed: 0_y,wellDepth
134,134,28.4,77.1,0.0,2021-01,65.47,13.806959,8.63,-0.66125774,986.8163,71,90.0
135,135,28.4,77.1,0.0,2021-01,63.88,13.806959,8.63,-0.66125774,986.8163,0,65.0
135,135,28.4,77.1,0.0,2021-01,63.88,13.806959,8.63,-0.66125774,986.8163,39,100.0
135,135,28.4,77.1,0.0,2021-01,63.88,13.806959,8.63,-0.66125774,986.8163,48,82.0
135,135,28.4,77.1,0.0,2021-01,63.88,13.806959,8.63,-0.66125774,986.8163,71,90.0
136,136,28.4,77.2,0.0,2021-01,21.83,13.863176,8.79,-0.6416491,989.26044,10,35.0
136,136,28.4,77.2,0.0,2021-01,21.83,13.863176,8.79,-0.6416491,989.26044,21,86.5
137,137,28.4,77.2,0.0,2021-01,50.78,13.863176,8.79,-0.6416491,989.26044,10,35.0
137,137,28.4,77.2,0.0,2021-01,50.78,13.863176,8.79,-0.6416491,989.26044,21,86.5
138,138,28.8,77.0,0.0,2021-08,0.66,29.342041,24.32,-2.9637399,977.43726,1186,8.6
138,138,28.8,77.0,0.0,2021-08,0.66,29.342041,24.32,-2.9637399,977.43726,1195,50.0
138,138,28.8,77.0,0.0,2021-08,0.66,29.342041,24.32,-2.9637399,977.43726,1225,25.0
139,139,28.8,77.0,0.0,2021-08,1.78,29.342041,24.32,-2.9637399,977.43726,1186,8.6
139,139,28.8,77.0,0.0,2021-08,1.78,29.342041,24.32,-2.9637399,977.43726,1195,50.0
139,139,28.8,77.0,0.0,2021-08,1.78,29.342041,24.32,-2.9637399,977.43726,1225,25.0
140,140,28.8,77.0,0.0,2021-08,5.24,29.342041,24.32,-2.9637399,977.43726,1186,8.6
140,140,28.8,77.0,0.0,2021-08,5.24,29.342041,24.32,-2.9637399,977.43726,1195,50.0
140,140,28.8,77.0,0.0,2021-08,5.24,29.342041,24.32,-2.9637399,977.43726,1225,25.0
141,141,28.8,77.0,0.0,2021-08,23.8,29.342041,24.32,-2.9637399,977.43726,1186,8.6
141,141,28.8,77.0,0.0,2021-08,23.8,29.342041,24.32,-2.9637399,977.43726,1195,50.0
141,141,28.8,77.0,0.0,2021-08,23.8,29.342041,24.32,-2.9637399,977.43726,1225,25.0
142,142,28.8,77.1,0.0,2021-08,10.68,29.230164,24.4,-2.9869158,977.39355,1126,65.0
142,142,28.8,77.1,0.0,2021-08,10.68,29.230164,24.4,-2.9869158,977.39355,1139,70.0
142,142,28.8,77.1,0.0,2021-08,10.68,29.230164,24.4,-2.9869158,977.39355,1217,45.0
142,142,28.8,77.1,0.0,2021-08,10.68,29.230164,24.4,-2.9869158,977.39355,1258,101.0
143,143,28.8,77.1,0.0,2021-08,21.78,29.230164,24.4,-2.9869158,977.39355,1126,65.0
143,143,28.8,77.1,0.0,2021-08,21.78,29.230164,24.4,-2.9869158,977.39355,1139,70.0
143,143,28.8,77.1,0.0,2021-08,21.78,29.230164,24.4,-2.9869158,977.39355,1217,45.0
143,143,28.8,77.1,0.0,2021-08,21.78,29.230164,24.4,-2.9869158,977.39355,1258,101.0
144,144,28.8,77.2,0.0,2021-08,7.58,29.110924,24.45,-3.0008483,977.1286,1170,85.0
145,145,28.8,77.2,0.0,2021-08,7.72,29.110924,24.45,-3.0008483,977.1286,1170,85.0
146,146,28.8,77.2,0.0,2021-08,11.7,29.110924,24.45,-3.0008483,977.1286,1170,85.0
147,147,28.5,76.9,0.0,2021-08,0.82,29.58995,24.03,-2.6948218,978.0642,113,28.0
147,147,28.5,76.9,0.0,2021-08,0.82,29.58995,24.03,-2.6948218,978.0642,123,100.0
147,147,28.5,76.9,0.0,2021-08,0.82,29.58995,24.03,-2.6948218,978.0642,136,40.0
147,147,28.5,76.9,0.0,2021-08,0.82,29.58995,24.03,-2.6948218,978.0642,184,15.0
147,147,28.5,76.9,0.0,2021-08,0.82,29.58995,24.03,-2.6948218,978.0642,201,100.0
148,148,28.5,76.9,0.0,2021-08,0.6,29.58995,24.03,-2.6948218,978.0642,113,28.0
148,148,28.5,76.9,0.0,2021-08,0.6,29.58995,24.03,-2.6948218,978.0642,123,100.0
148,148,28.5,76.9,0.0,2021-08,0.6,29.58995,24.03,-2.6948218,978.0642,136,40.0
148,148,28.5,76.9,0.0,2021-08,0.6,29.58995,24.03,-2.6948218,978.0642,184,15.0
148,148,28.5,76.9,0.0,2021-08,0.6,29.58995,24.03,-2.6948218,978.0642,201,100.0
149,149,28.5,76.9,0.0,2021-08,8.1,29.58995,24.03,-2.6948218,978.0642,113,28.0
149,149,28.5,76.9,0.0,2021-08,8.1,29.58995,24.03,-2.6948218,978.0642,123,100.0
149,149,28.5,76.9,0.0,2021-08,8.1,29.58995,24.03,-2.6948218,978.0642,136,40.0
149,149,28.5,76.9,0.0,2021-08,8.1,29.58995,24.03,-2.6948218,978.0642,184,15.0
149,149,28.5,76.9,0.0,2021-08,8.1,29.58995,24.03,-2.6948218,978.0642,201,100.0
150,150,28.5,76.9,0.0,2021-08,7.93,29.58995,24.03,-2.6948218,978.0642,113,28.0
150,150,28.5,76.9,0.0,2021-08,7.93,29.58995,24.03,-2.6948218,978.0642,123,100.0
150,150,28.5,76.9,0.0,2021-08,7.93,29.58995,24.03,-2.6948218,978.0642,136,40.0
150,150,28.5,76.9,0.0,2021-08,7.93,29.58995,24.03,-2.6948218,978.0642,184,15.0
150,150,28.5,76.9,0.0,2021-08,7.93,29.58995,24.03,-2.6948218,978.0642,201,100.0
151,151,28.5,76.9,0.0,2021-08,0.9,29.58995,24.03,-2.6948218,978.0642,113,28.0
151,151,28.5,76.9,0.0,2021-08,0.9,29.58995,24.03,-2.6948218,978.0642,123,100.0
151,151,28.5,76.9,0.0,2021-08,0.9,29.58995,24.03,-2.6948218,978.0642,136,40.0
151,151,28.5,76.9,0.0,2021-08,0.9,29.58995,24.03,-2.6948218,978.0642,184,15.0
151,151,28.5,76.9,0.0,2021-08,0.9,29.58995,24.03,-2.6948218,978.0642,201,100.0
152,152,28.5,76.9,0.0,2021-08,12.36,29.58995,24.03,-2.6948218,978.0642,113,28.0
152,152,28.5,76.9,0.0,2021-08,12.36,29.58995,24.03,-2.6948218,978.0642,123,100.0
152,152,28.5,76.9,0.0,2021-08,12.36,29.58995,24.03,-2.6948218,978.0642,136,40.0
152,152,28.5,76.9,0.0,2021-08,12.36,29.58995,24.03,-2.6948218,978.0642,184,15.0
152,152,28.5,76.9,0.0,2021-08,12.36,29.58995,24.03,-2.6948218,978.0642,201,100.0
153,153,28.5,77.0,0.0,2021-08,20.34,29.349886,24.15,-2.817122,976.7435,319,125.0
154,154,28.5,77.1,0.0,2021-08,15.2,29.180279,24.2,-2.922289,975.7168,90,55.0
154,154,28.5,77.1,0.0,2021-08,15.2,29.180279,24.2,-2.922289,975.7168,174,100.0
154,154,28.5,77.1,0.0,2021-08,15.2,29.180279,24.2,-2.922289,975.7168,290,65.0
154,154,28.5,77.1,0.0,2021-08,15.2,29.180279,24.2,-2.922289,975.7168,296,100.0
154,154,28.5,77.1,0.0,2021-08,15.2,29.180279,24.2,-2.922289,975.7168,347,43.0
155,155,28.5,77.1,0.0,2021-08,12.83,29.180279,24.2,-2.922289,975.7168,90,55.0
155,155,28.5,77.1,0.0,2021-08,12.83,29.180279,24.2,-2.922289,975.7168,174,100.0
155,155,28.5,77.1,0.0,2021-08,12.83,29.180279,24.2,-2.922289,975.7168,290,65.0
155,155,28.5,77.1,0.0,2021-08,12.83,29.180279,24.2,-2.922289,975.7168,296,100.0
155,155,28.5,77.1,0.0,2021-08,12.83,29.180279,24.2,-2.922289,975.7168,347,43.0
156,156,28.5,77.1,0.0,2021-08,44.86,29.180279,24.2,-2.922289,975.7168,90,55.0
156,156,28.5,77.1,0.0,2021-08,44.86,29.180279,24.2,-2.922289,975.7168,174,100.0
156,156,28.5,77.1,0.0,2021-08,44.86,29.180279,24.2,-2.922289,975.7168,290,65.0
156,156,28.5,77.1,0.0,2021-08,44.86,29.180279,24.2,-2.922289,975.7168,296,100.0
156,156,28.5,77.1,0.0,2021-08,44.86,29.180279,24.2,-2.922289,975.7168,347,43.0
157,157,28.5,77.1,0.0,2021-08,9.18,29.180279,24.2,-2.922289,975.7168,90,55.0
157,157,28.5,77.1,0.0,2021-08,9.18,29.180279,24.2,-2.922289,975.7168,174,100.0
157,157,28.5,77.1,0.0,2021-08,9.18,29.180279,24.2,-2.922289,975.7168,290,65.0
157,157,28.5,77.1,0.0,2021-08,9.18,29.180279,24.2,-2.922289,975.7168,296,100.0
157,157,28.5,77.1,0.0,2021-08,9.18,29.180279,24.2,-2.922289,975.7168,347,43.0
158,158,28.5,77.1,0.0,2021-08,33.05,29.180279,24.2,-2.922289,975.7168,90,55.0
158,158,28.5,77.1,0.0,2021-08,33.05,29.180279,24.2,-2.922289,975.7168,174,100.0
158,158,28.5,77.1,0.0,2021-08,33.05,29.180279,24.2,-2.922289,975.7168,290,65.0
158,158,28.5,77.1,0.0,2021-08,33.05,29.180279,24.2,-2.922289,975.7168,296,100.0
158,158,28.5,77.1,0.0,2021-08,33.05,29.180279,24.2,-2.922289,975.7168,347,43.0
159,159,28.5,77.2,0.0,2021-08,51.7,29.137745,24.3,-3.0162032,976.7717,156,94.5
159,159,28.5,77.2,0.0,2021-08,51.7,29.137745,24.3,-3.0162032,976.7717,224,104.0
159,159,28.5,77.2,0.0,2021-08,51.7,29.137745,24.3,-3.0162032,976.7717,357,12.0
159,159,28.5,77.2,0.0,2021-08,51.7,29.137745,24.3,-3.0162032,976.7717,379,20.0
159,159,28.5,77.2,0.0,2021-08,51.7,29.137745,24.3,-3.0162032,976.7717,389,50.0
160,160,28.5,77.2,0.0,2021-08,43.05,29.137745,24.3,-3.0162032,976.7717,156,94.5
160,160,28.5,77.2,0.0,2021-08,43.05,29.137745,24.3,-3.0162032,976.7717,224,104.0
160,160,28.5,77.2,0.0,2021-08,43.05,29.137745,24.3,-3.0162032,976.7717,357,12.0
160,160,28.5,77.2,0.0,2021-08,43.05,29.137745,24.3,-3.0162032,976.7717,379,20.0
160,160,28.5,77.2,0.0,2021-08,43.05,29.137745,24.3,-3.0162032,976.7717,389,50.0
161,161,28.5,77.2,0.0,2021-08,27.68,29.137745,24.3,-3.0162032,976.7717,156,94.5
161,161,28.5,77.2,0.0,2021-08,27.68,29.137745,24.3,-3.0162032,976.7717,224,104.0
161,161,28.5,77.2,0.0,2021-08,27.68,29.137745,24.3,-3.0162032,976.7717,357,12.0
161,161,28.5,77.2,0.0,2021-08,27.68,29.137745,24.3,-3.0162032,976.7717,379,20.0
161,161,28.5,77.2,0.0,2021-08,27.68,29.137745,24.3,-3.0162032,976.7717,389,50.0
162,162,28.5,77.2,0.0,2021-08,2.63,29.137745,24.3,-3.0162032,976.7717,156,94.5
162,162,28.5,77.2,0.0,2021-08,2.63,29.137745,24.3,-3.0162032,976.7717,224,104.0
162,162,28.5,77.2,0.0,2021-08,2.63,29.137745,24.3,-3.0162032,976.7717,357,12.0
162,162,28.5,77.2,0.0,2021-08,2.63,29.137745,24.3,-3.0162032,976.7717,379,20.0
162,162,28.5,77.2,0.0,2021-08,2.63,29.137745,24.3,-3.0162032,976.7717,389,50.0
163,163,28.5,77.3,0.0,2021-08,8.57,29.100613,24.42,-2.9357128,978.1308,100,75.0
163,163,28.5,77.3,0.0,2021-08,8.57,29.100613,24.42,-2.9357128,978.1308,337,45.0
164,164,28.5,77.3,0.0,2021-08,10.79,29.100613,24.42,-2.9357128,978.1308,100,75.0
164,164,28.5,77.3,0.0,2021-08,10.79,29.100613,24.42,-2.9357128,978.1308,337,45.0
165,165,28.4,77.1,0.0,2021-08,53.6,29.053745,24.03,-2.9928205,973.74915,1,65.0
165,165,28.4,77.1,0.0,2021-08,53.6,29.053745,24.03,-2.9928205,973.74915,40,100.0
165,165,28.4,77.1,0.0,2021-08,53.6,29.053745,24.03,-2.9928205,973.74915,49,82.0
165,165,28.4,77.1,0.0,2021-08,53.6,29.053745,24.03,-2.9928205,973.74915,72,90.0
166,166,28.4,77.1,0.0,2021-08,40.76,29.053745,24.03,-2.9928205,973.74915,1,65.0
166,166,28.4,77.1,0.0,2021-08,40.76,29.053745,24.03,-2.9928205,973.74915,40,100.0
166,166,28.4,77.1,0.0,2021-08,40.76,29.053745,24.03,-2.9928205,973.74915,49,82.0
166,166,28.4,77.1,0.0,2021-08,40.76,29.053745,24.03,-2.9928205,973.74915,72,90.0
167,167,28.4,77.1,0.0,2021-08,65.48,29.053745,24.03,-2.9928205,973.74915,1,65.0
167,167,28.4,77.1,0.0,2021-08,65.48,29.053745,24.03,-2.9928205,973.74915,40,100.0
167,167,28.4,77.1,0.0,2021-08,65.48,29.053745,24.03,-2.9928205,973.74915,49,82.0
167,167,28.4,77.1,0.0,2021-08,65.48,29.053745,24.03,-2.9928205,973.74915,72,90.0
168,168,28.4,77.1,0.0,2021-08,63.61,29.053745,24.03,-2.9928205,973.74915,1,65.0
168,168,28.4,77.1,0.0,2021-08,63.61,29.053745,24.03,-2.9928205,973.74915,40,100.0
168,168,28.4,77.1,0.0,2021-08,63.61,29.053745,24.03,-2.9928205,973.74915,49,82.0
168,168,28.4,77.1,0.0,2021-08,63.61,29.053745,24.03,-2.9928205,973.74915,72,90.0
169,169,28.4,77.2,0.0,2021-08,11.45,29.094181,24.21,-2.9846184,976.053,11,35.0
169,169,28.4,77.2,0.0,2021-08,11.45,29.094181,24.21,-2.9846184,976.053,22,86.5
169,169,28.4,77.2,0.0,2021-08,11.45,29.094181,24.21,-2.9846184,976.053,80,150.0
170,170,28.4,77.2,0.0,2021-08,54.61,29.094181,24.21,-2.9846184,976.053,11,35.0
170,170,28.4,77.2,0.0,2021-08,54.61,29.094181,24.21,-2.9846184,976.053,22,86.5
170,170,28.4,77.2,0.0,2021-08,54.61,29.094181,24.21,-2.9846184,976.053,80,150.0
171,171,28.8,77.0,0.0,2021-11,0.94,18.924595,11.67,-1.2809564,989.2582,1187,8.6
171,171,28.8,77.0,0.0,2021-11,0.94,18.924595,11.67,-1.2809564,989.2582,1196,50.0
171,171,28.8,77.0,0.0,2021-11,0.94,18.924595,11.67,-1.2809564,989.2582,1230,47.0
172,172,28.8,77.0,0.0,2021-11,1.3,18.924595,11.67,-1.2809564,989.2582,1187,8.6
172,172,28.8,77.0,0.0,2021-11,1.3,18.924595,11.67,-1.2809564,989.2582,1196,50.0
172,172,28.8,77.0,0.0,2021-11,1.3,18.924595,11.67,-1.2809564,989.2582,1230,47.0
173,173,28.8,77.0,0.0,2021-11,2.13,18.924595,11.67,-1.2809564,989.2582,1187,8.6
173,173,28.8,77.0,0.0,2021-11,2.13,18.924595,11.67,-1.2809564,989.2582,1196,50.0
173,173,28.8,77.0,0.0,2021-11,2.13,18.924595,11.67,-1.2809564,989.2582,1230,47.0
174,174,28.8,77.0,0.0,2021-11,19.78,18.924595,11.67,-1.2809564,989.2582,1187,8.6
174,174,28.8,77.0,0.0,2021-11,19.78,18.924595,11.67,-1.2809564,989.2582,1196,50.0
174,174,28.8,77.0,0.0,2021-11,19.78,18.924595,11.67,-1.2809564,989.2582,1230,47.0
175,175,28.8,77.1,0.0,2021-11,8.3,18.800451,11.84,-1.3438469,989.1927,1140,70.0
175,175,28.8,77.1,0.0,2021-11,8.3,18.800451,11.84,-1.3438469,989.1927,1259,101.0
176,176,28.8,77.2,0.0,2021-11,7.2,18.71657,11.92,-1.356802,988.8856,1171,85.0
177,177,28.8,77.2,0.0,2021-11,9.8,18.71657,11.92,-1.356802,988.8856,1171,85.0
178,178,28.5,76.9,0.0,2021-11,0.85,19.487726,11.31,-1.222697,989.8988,114,28.0
178,178,28.5,76.9,0.0,2021-11,0.85,19.487726,11.31,-1.222697,989.8988,185,15.0
178,178,28.5,76.9,0.0,2021-11,0.85,19.487726,11.31,-1.222697,989.8988,202,100.0
179,179,28.5,76.9,0.0,2021-11,0.88,19.487726,11.31,-1.222697,989.8988,114,28.0
179,179,28.5,76.9,0.0,2021-11,0.88,19.487726,11.31,-1.222697,989.8988,185,15.0
179,179,28.5,76.9,0.0,2021-11,0.88,19.487726,11.31,-1.222697,989.8988,202,100.0
180,180,28.5,76.9,0.0,2021-11,2.4,19.487726,11.31,-1.222697,989.8988,114,28.0
180,180,28.5,76.9,0.0,2021-11,2.4,19.487726,11.31,-1.222697,989.8988,185,15.0
180,180,28.5,76.9,0.0,2021-11,2.4,19.487726,11.31,-1.222697,989.8988,202,100.0
181,181,28.5,76.9,0.0,2021-11,11.31,19.487726,11.31,-1.222697,989.8988,114,28.0
181,181,28.5,76.9,0.0,2021-11,11.31,19.487726,11.31,-1.222697,989.8988,185,15.0
181,181,28.5,76.9,0.0,2021-11,11.31,19.487726,11.31,-1.222697,989.8988,202,100.0
182,182,28.5,77.0,0.0,2021-11,13.3,19.295254,11.5,-1.2099564,988.4895,275,105.0
182,182,28.5,77.0,0.0,2021-11,13.3,19.295254,11.5,-1.2099564,988.4895,320,125.0
183,183,28.5,77.0,0.0,2021-11,19.39,19.295254,11.5,-1.2099564,988.4895,275,105.0
183,183,28.5,77.0,0.0,2021-11,19.39,19.295254,11.5,-1.2099564,988.4895,320,125.0
184,184,28.5,77.1,0.0,2021-11,13.6,19.162169,11.63,-1.2801887,987.38873,91,55.0
184,184,28.5,77.1,0.0,2021-11,13.6,19.162169,11.63,-1.2801887,987.38873,175,100.0
184,184,28.5,77.1,0.0,2021-11,13.6,19.162169,11.63,-1.2801887,987.38873,192,20.0
184,184,28.5,77.1,0.0,2021-11,13.6,19.162169,11.63,-1.2801887,987.38873,291,65.0
184,184,28.5,77.1,0.0,2021-11,13.6,19.162169,11.63,-1.2801887,987.38873,348,43.0
185,185,28.5,77.1,0.0,2021-11,7.94,19.162169,11.63,-1.2801887,987.38873,91,55.0
185,185,28.5,77.1,0.0,2021-11,7.94,19.162169,11.63,-1.2801887,987.38873,175,100.0
185,185,28.5,77.1,0.0,2021-11,7.94,19.162169,11.63,-1.2801887,987.38873,192,20.0
185,185,28.5,77.1,0.0,2021-11,7.94,19.162169,11.63,-1.2801887,987.38873,291,65.0
185,185,28.5,77.1,0.0,2021-11,7.94,19.162169,11.63,-1.2801887,987.38873,348,43.0
186,186,28.5,77.1,0.0,2021-11,0.51,19.162169,11.63,-1.2801887,987.38873,91,55.0
186,186,28.5,77.1,0.0,2021-11,0.51,19.162169,11.63,-1.2801887,987.38873,175,100.0
186,186,28.5,77.1,0.0,2021-11,0.51,19.162169,11.63,-1.2801887,987.38873,192,20.0
186,186,28.5,77.1,0.0,2021-11,0.51,19.162169,11.63,-1.2801887,987.38873,291,65.0
186,186,28.5,77.1,0.0,2021-11,0.51,19.162169,11.63,-1.2801887,987.38873,348,43.0
187,187,28.5,77.1,0.0,2021-11,43.76,19.162169,11.63,-1.2801887,987.38873,91,55.0
187,187,28.5,77.1,0.0,2021-11,43.76,19.162169,11.63,-1.2801887,987.38873,175,100.0
187,187,28.5,77.1,0.0,2021-11,43.76,19.162169,11.63,-1.2801887,987.38873,192,20.0
187,187,28.5,77.1,0.0,2021-11,43.76,19.162169,11.63,-1.2801887,987.38873,291,65.0
187,187,28.5,77.1,0.0,2021-11,43.76,19.162169,11.63,-1.2801887,987.38873,348,43.0
188,188,28.5,77.1,0.0,2021-11,32.54,19.162169,11.63,-1.2801887,987.38873,91,55.0
188,188,28.5,77.1,0.0,2021-11,32.54,19.162169,11.63,-1.2801887,987.38873,175,100.0
188,188,28.5,77.1,0.0,2021-11,32.54,19.162169,11.63,-1.2801887,987.38873,192,20.0
188,188,28.5,77.1,0.0,2021-11,32.54,19.162169,11.63,-1.2801887,987.38873,291,65.0
188,188,28.5,77.1,0.0,2021-11,32.54,19.162169,11.63,-1.2801887,987.38873,348,43.0
189,189,28.5,77.2,0.0,2021-11,47.84,19.060375,11.77,-1.4374967,988.4759,157,94.5
189,189,28.5,77.2,0.0,2021-11,47.84,19.060375,11.77,-1.4374967,988.4759,225,104.0
189,189,28.5,77.2,0.0,2021-11,47.84,19.060375,11.77,-1.4374967,988.4759,380,20.0
190,190,28.5,77.2,0.0,2021-11,42.3,19.060375,11.77,-1.4374967,988.4759,157,94.5
190,190,28.5,77.2,0.0,2021-11,42.3,19.060375,11.77,-1.4374967,988.4759,225,104.0
190,190,28.5,77.2,0.0,2021-11,42.3,19.060375,11.77,-1.4374967,988.4759,380,20.0
191,191,28.5,77.2,0.0,2021-11,26.72,19.060375,11.77,-1.4374967,988.4759,157,94.5
191,191,28.5,77.2,0.0,2021-11,26.72,19.060375,11.77,-1.4374967,988.4759,225,104.0
191,191,28.5,77.2,0.0,2021-11,26.72,19.060375,11.77,-1.4374967,988.4759,380,20.0
192,192,28.5,77.3,0.0,2021-11,6.76,18.982353,11.94,-1.3454839,989.8865,101,75.0
192,192,28.5,77.3,0.0,2021-11,6.76,18.982353,11.94,-1.3454839,989.8865,338,45.0
193,193,28.5,77.3,0.0,2021-11,10.51,18.982353,11.94,-1.3454839,989.8865,101,75.0
193,193,28.5,77.3,0.0,2021-11,10.51,18.982353,11.94,-1.3454839,989.8865,338,45.0
194,194,28.4,77.1,0.0,2021-11,53.88,19.157732,11.46,-1.3041677,985.3084,2,65.0
194,194,28.4,77.1,0.0,2021-11,53.88,19.157732,11.46,-1.3041677,985.3084,50,82.0
195,195,28.4,77.1,0.0,2021-11,65.67,19.157732,11.46,-1.3041677,985.3084,2,65.0
195,195,28.4,77.1,0.0,2021-11,65.67,19.157732,11.46,-1.3041677,985.3084,50,82.0
196,196,28.4,77.2,0.0,2021-11,14.44,19.185427,11.7,-1.3672123,987.7106,12,35.0
196,196,28.4,77.2,0.0,2021-11,14.44,19.185427,11.7,-1.3672123,987.7106,23,86.5
196,196,28.4,77.2,0.0,2021-11,14.44,19.185427,11.7,-1.3672123,987.7106,81,150.0
197,197,28.4,77.2,0.0,2021-11,40.55,19.185427,11.7,-1.3672123,987.7106,12,35.0
197,197,28.4,77.2,0.0,2021-11,40.55,19.185427,11.7,-1.3672123,987.7106,23,86.5
197,197,28.4,77.2,0.0,2021-11,40.55,19.185427,11.7,-1.3672123,987.7106,81,150.0
198,198,28.8,77.0,0.0,2022-01,1.39,12.6836605,9.33,-0.9755883,991.2474,1188,8.6
198,198,28.8,77.0,0.0,2022-01,1.39,12.6836605,9.33,-0.9755883,991.2474,1197,50.0
198,198,28.8,77.0,0.0,2022-01,1.39,12.6836605,9.33,-0.9755883,991.2474,1231,47.0
199,199,28.8,77.0,0.0,2022-01,2.03,12.6836605,9.33,-0.9755883,991.2474,1188,8.6
199,199,28.8,77.0,0.0,2022-01,2.03,12.6836605,9.33,-0.9755883,991.2474,1197,50.0
199,199,28.8,77.0,0.0,2022-01,2.03,12.6836605,9.33,-0.9755883,991.2474,1231,47.0
200,200,28.8,77.0,0.0,2022-01,2.46,12.6836605,9.33,-0.9755883,991.2474,1188,8.6
200,200,28.8,77.0,0.0,2022-01,2.46,12.6836605,9.33,-0.9755883,991.2474,1197,50.0
200,200,28.8,77.0,0.0,2022-01,2.46,12.6836605,9.33,-0.9755883,991.2474,1231,47.0
201,201,28.8,77.0,0.0,2022-01,24.75,12.6836605,9.33,-0.9755883,991.2474,1188,8.6
201,201,28.8,77.0,0.0,2022-01,24.75,12.6836605,9.33,-0.9755883,991.2474,1197,50.0
201,201,28.8,77.0,0.0,2022-01,24.75,12.6836605,9.33,-0.9755883,991.2474,1231,47.0
202,202,28.8,77.1,0.0,2022-01,18.29,12.679148,9.36,-0.9798711,991.1757,1114,200.0
202,202,28.8,77.1,0.0,2022-01,18.29,12.679148,9.36,-0.9798711,991.1757,1127,65.0
202,202,28.8,77.1,0.0,2022-01,18.29,12.679148,9.36,-0.9798711,991.1757,1218,45.0
202,202,28.8,77.1,0.0,2022-01,18.29,12.679148,9.36,-0.9798711,991.1757,1260,101.0
203,203,28.8,77.2,0.0,2022-01,7.89,12.690835,9.36,-0.96066153,990.8593,1172,85.0
204,204,28.8,77.2,0.0,2022-01,6.54,12.690835,9.36,-0.96066153,990.8593,1172,85.0
205,205,28.8,77.2,0.0,2022-01,7.98,12.690835,9.36,-0.96066153,990.8593,1172,85.0
206,206,28.8,77.2,0.0,2022-01,9.5,12.690835,9.36,-0.96066153,990.8593,1172,85.0
207,207,28.5,76.9,0.0,2022-01,1.45,12.840097,9.18,-0.9325011,991.9218,115,28.0
207,207,28.5,76.9,0.0,2022-01,1.45,12.840097,9.18,-0.9325011,991.9218,124,100.0
207,207,28.5,76.9,0.0,2022-01,1.45,12.840097,9.18,-0.9325011,991.9218,137,40.0
207,207,28.5,76.9,0.0,2022-01,1.45,12.840097,9.18,-0.9325011,991.9218,186,15.0
207,207,28.5,76.9,0.0,2022-01,1.45,12.840097,9.18,-0.9325011,991.9218,203,100.0
208,208,28.5,76.9,0.0,2022-01,7.38,12.840097,9.18,-0.9325011,991.9218,115,28.0
208,208,28.5,76.9,0.0,2022-01,7.38,12.840097,9.18,-0.9325011,991.9218,124,100.0
208,208,28.5,76.9,0.0,2022-01,7.38,12.840097,9.18,-0.9325011,991.9218,137,40.0
208,208,28.5,76.9,0.0,2022-01,7.38,12.840097,9.18,-0.9325011,991.9218,186,15.0
208,208,28.5,76.9,0.0,2022-01,7.38,12.840097,9.18,-0.9325011,991.9218,203,100.0
209,209,28.5,76.9,0.0,2022-01,7.42,12.840097,9.18,-0.9325011,991.9218,115,28.0
209,209,28.5,76.9,0.0,2022-01,7.42,12.840097,9.18,-0.9325011,991.9218,124,100.0
209,209,28.5,76.9,0.0,2022-01,7.42,12.840097,9.18,-0.9325011,991.9218,137,40.0
209,209,28.5,76.9,0.0,2022-01,7.42,12.840097,9.18,-0.9325011,991.9218,186,15.0
209,209,28.5,76.9,0.0,2022-01,7.42,12.840097,9.18,-0.9325011,991.9218,203,100.0
210,210,28.5,76.9,0.0,2022-01,1.85,12.840097,9.18,-0.9325011,991.9218,115,28.0
210,210,28.5,76.9,0.0,2022-01,1.85,12.840097,9.18,-0.9325011,991.9218,124,100.0
210,210,28.5,76.9,0.0,2022-01,1.85,12.840097,9.18,-0.9325011,991.9218,137,40.0
210,210,28.5,76.9,0.0,2022-01,1.85,12.840097,9.18,-0.9325011,991.9218,186,15.0
210,210,28.5,76.9,0.0,2022-01,1.85,12.840097,9.18,-0.9325011,991.9218,203,100.0
211,211,28.5,76.9,0.0,2022-01,11.06,12.840097,9.18,-0.9325011,991.9218,115,28.0
211,211,28.5,76.9,0.0,2022-01,11.06,12.840097,9.18,-0.9325011,991.9218,124,100.0
211,211,28.5,76.9,0.0,2022-01,11.06,12.840097,9.18,-0.9325011,991.9218,137,40.0
211,211,28.5,76.9,0.0,2022-01,11.06,12.840097,9.18,-0.9325011,991.9218,186,15.0
211,211,28.5,76.9,0.0,2022-01,11.06,12.840097,9.18,-0.9325011,991.9218,203,100.0
212,212,28.5,77.0,0.0,2022-01,8.35,12.764224,9.21,-0.9471233,990.4699,233,75.0
212,212,28.5,77.0,0.0,2022-01,8.35,12.764224,9.21,-0.9471233,990.4699,276,105.0
212,212,28.5,77.0,0.0,2022-01,8.35,12.764224,9.21,-0.9471233,990.4699,321,125.0
213,213,28.5,77.0,0.0,2022-01,14.21,12.764224,9.21,-0.9471233,990.4699,233,75.0
213,213,28.5,77.0,0.0,2022-01,14.21,12.764224,9.21,-0.9471233,990.4699,276,105.0
213,213,28.5,77.0,0.0,2022-01,14.21,12.764224,9.21,-0.9471233,990.4699,321,125.0
214,214,28.5,77.0,0.0,2022-01,18.73,12.764224,9.21,-0.9471233,990.4699,233,75.0
214,214,28.5,77.0,0.0,2022-01,18.73,12.764224,9.21,-0.9471233,990.4699,276,105.0
