latitude,longitude,number,d2m_C,month
28.3,76.7,0,8.84,2022-02
28.3,76.8,0,8.87,2022-02
28.3,76.89999999999999,0,8.91,2022-02
28.3,76.99999999999999,0,9.12,2022-02
28.3,77.09999999999998,0,9.43,2022-02
28.3,77.19999999999997,0,9.69,2022-02
28.3,77.29999999999997,0,9.88,2022-02
28.3,77.39999999999996,0,10.04,2022-02
28.3,77.5,0,10.14,2022-02
29.0,76.7,0,13.27,2022-03
29.0,76.8,0,13.45,2022-03
29.0,76.89999999999999,0,13.6,2022-03
29.0,76.99999999999999,0,13.74,2022-03
29.0,77.09999999999998,0,13.89,2022-03
29.0,77.19999999999997,0,13.98,2022-03
29.0,77.29999999999997,0,13.9,2022-03
29.0,77.39999999999996,0,13.84,2022-03
29.0,77.5,0,13.77,2022-03
28.9,76.7,0,13.06,2022-03
28.9,76.8,0,13.32,2022-03
28.9,76.89999999999999,0,13.47,2022-03
28.9,76.99999999999999,0,13.63,2022-03
28.9,77.09999999999998,0,13.84,2022-03
28.9,77.19999999999997,0,13.97,2022-03
28.9,77.29999999999997,0,13.94,2022-03
28.9,77.39999999999996,0,13.9,2022-03
28.9,77.5,0,13.84,2022-03
28.799999999999997,76.7,0,12.77,2022-03
28.799999999999997,76.8,0,13.08,2022-03
28.799999999999997,76.89999999999999,0,13.31,2022-03
28.799999999999997,76.99999999999999,0,13.52,2022-03
28.799999999999997,77.09999999999998,0,13.72,2022-03
28.799999999999997,77.19999999999997,0,13.85,2022-03
28.799999999999997,77.29999999999997,0,13.88,2022-03
28.799999999999997,77.39999999999996,0,13.87,2022-03
28.799999999999997,77.5,0,13.85,2022-03
28.699999999999996,76.7,0,12.41,2022-03
28.699999999999996,76.8,0,12.63,2022-03
28.699999999999996,76.89999999999999,0,12.9,2022-03
28.699999999999996,76.99999999999999,0,13.19,2022-03
28.699999999999996,77.09999999999998,0,13.38,2022-03
28.699999999999996,77.19999999999997,0,13.48,2022-03
28.699999999999996,77.29999999999997,0,13.57,2022-03
28.699999999999996,77.39999999999996,0,13.65,2022-03
28.699999999999996,77.5,0,13.77,2022-03
28.599999999999994,76.7,0,11.96,2022-03
28.599999999999994,76.8,0,12.16,2022-03
28.599999999999994,76.89999999999999,0,12.41,2022-03
28.599999999999994,76.99999999999999,0,12.74,2022-03
28.599999999999994,77.09999999999998,0,12.93,2022-03
28.599999999999994,77.19999999999997,0,13.07,2022-03
28.599999999999994,77.29999999999997,0,13.27,2022-03
28.599999999999994,77.39999999999996,0,13.49,2022-03
28.599999999999994,77.5,0,13.63,2022-03
28.499999999999993,76.7,0,11.4,2022-03
28.499999999999993,76.8,0,11.63,2022-03
28.499999999999993,76.89999999999999,0,11.88,2022-03
28.499999999999993,76.99999999999999,0,12.17,2022-03
28.499999999999993,77.09999999999998,0,12.36,2022-03
28.499999999999993,77.19999999999997,0,12.64,2022-03
28.499999999999993,77.29999999999997,0,13.01,2022-03
28.499999999999993,77.39999999999996,0,13.33,2022-03
28.499999999999993,77.5,0,13.49,2022-03
28.39999999999999,76.7,0,10.92,2022-03
28.39999999999999,76.8,0,11.08,2022-03
28.39999999999999,76.89999999999999,0,11.31,2022-03
28.39999999999999,76.99999999999999,0,11.6,2022-03
28.39999999999999,77.09999999999998,0,11.93,2022-03
28.39999999999999,77.19999999999997,0,12.32,2022-03
28.39999999999999,77.29999999999997,0,12.79,2022-03
28.39999999999999,77.39999999999996,0,13.16,2022-03
28.39999999999999,77.5,0,13.35,2022-03
28.3,76.7,0,10.56,2022-03
28.3,76.8,0,10.5,2022-03
28.3,76.89999999999999,0,10.64,2022-03
28.3,76.99999999999999,0,11.05,2022-03
28.3,77.09999999999998,0,11.55,2022-03
28.3,77.19999999999997,0,12.03,2022-03
28.3,77.29999999999997,0,12.47,2022-03
28.3,77.39999999999996,0,12.89,2022-03
28.3,77.5,0,13.15,2022-03
29.0,76.7,0,7.9,2022-04
29.0,76.8,0,8.59,2022-04
29.0,76.89999999999999,0,9.18,2022-04
29.0,76.99999999999999,0,9.73,2022-04
29.0,77.09999999999998,0,10.25,2022-04
29.0,77.19999999999997,0,10.54,2022-04
29.0,77.29999999999997,0,10.61,2022-04
29.0,77.39999999999996,0,10.6,2022-04
29.0,77.5,0,10.53,2022-04
28.9,76.7,0,7.44,2022-04
28.9,76.8,0,8.12,2022-04
28.9,76.89999999999999,0,8.72,2022-04
28.9,76.99999999999999,0,9.28,2022-04
28.9,77.09999999999998,0,9.76,2022-04
28.9,77.19999999999997,0,10.14,2022-04
28.9,77.29999999999997,0,10.29,2022-04
28.9,77.39999999999996,0,10.37,2022-04
28.9,77.5,0,10.33,2022-04
28.799999999999997,76.7,0,6.99,2022-04
28.799999999999997,76.8,0,7.67,2022-04
28.799999999999997,76.89999999999999,0,8.21,2022-04
28.799999999999997,76.99999999999999,0,8.7,2022-04
28.799999999999997,77.09999999999998,0,9.18,2022-04
28.799999999999997,77.19999999999997,0,9.57,2022-04
28.799999999999997,77.29999999999997,0,9.82,2022-04
28.799999999999997,77.39999999999996,0,10.0,2022-04
28.799999999999997,77.5,0,10.11,2022-04
28.699999999999996,76.7,0,6.73,2022-04
28.699999999999996,76.8,0,7.11,2022-04
28.699999999999996,76.89999999999999,0,7.46,2022-04
28.699999999999996,76.99999999999999,0,7.99,2022-04
28.699999999999996,77.09999999999998,0,8.5,2022-04
28.699999999999996,77.19999999999997,0,8.91,2022-04
28.699999999999996,77.29999999999997,0,9.15,2022-04
28.699999999999996,77.39999999999996,0,9.44,2022-04
28.699999999999996,77.5,0,9.77,2022-04
28.599999999999994,76.7,0,6.16,2022-04
28.599999999999994,76.8,0,6.35,2022-04
28.599999999999994,76.89999999999999,0,6.65,2022-04
28.599999999999994,76.99999999999999,0,7.21,2022-04
28.599999999999994,77.09999999999998,0,7.64,2022-04
28.599999999999994,77.19999999999997,0,8.01,2022-04
28.599999999999994,77.29999999999997,0,8.45,2022-04
28.599999999999994,77.39999999999996,0,8.9,2022-04
28.599999999999994,77.5,0,9.22,2022-04
28.499999999999993,76.7,0,5.33,2022-04
28.499999999999993,76.8,0,5.56,2022-04
28.499999999999993,76.89999999999999,0,5.86,2022-04
28.499999999999993,76.99999999999999,0,6.38,2022-04
28.499999999999993,77.09999999999998,0,6.73,2022-04
28.499999999999993,77.19999999999997,0,7.2,2022-04
28.499999999999993,77.29999999999997,0,7.85,2022-04
28.499999999999993,77.39999999999996,0,8.44,2022-04
28.499999999999993,77.5,0,8.79,2022-04
28.39999999999999,76.7,0,4.93,2022-04
28.39999999999999,76.8,0,5.06,2022-04
28.39999999999999,76.89999999999999,0,5.35,2022-04
28.39999999999999,76.99999999999999,0,5.83,2022-04
28.39999999999999,77.09999999999998,0,6.3,2022-04
28.39999999999999,77.19999999999997,0,6.88,2022-04
28.39999999999999,77.29999999999997,0,7.69,2022-04
28.39999999999999,77.39999999999996,0,8.35,2022-04
28.39999999999999,77.5,0,8.79,2022-04
28.3,76.7,0,4.74,2022-04
28.3,76.8,0,4.56,2022-04
28.3,76.89999999999999,0,4.73,2022-04
28.3,76.99999999999999,0,5.27,2022-04
28.3,77.09999999999998,0,5.89,2022-04
28.3,77.19999999999997,0,6.58,2022-04
28.3,77.29999999999997,0,7.35,2022-04
28.3,77.39999999999996,0,8.1,2022-04
28.3,77.5,0,8.68,2022-04
29.0,76.7,0,16.41,2022-05
29.0,76.8,0,16.93,2022-05
29.0,76.89999999999999,0,17.41,2022-05
29.0,76.99999999999999,0,17.88,2022-05
29.0,77.09999999999998,0,18.34,2022-05
29.0,77.19999999999997,0,18.72,2022-05
29.0,77.29999999999997,0,18.82,2022-05
29.0,77.39999999999996,0,18.9,2022-05
29.0,77.5,0,18.97,2022-05
28.9,76.7,0,16.04,2022-05
28.9,76.8,0,16.61,2022-05
28.9,76.89999999999999,0,17.1,2022-05
28.9,76.99999999999999,0,17.6,2022-05
28.9,77.09999999999998,0,18.15,2022-05
28.9,77.19999999999997,0,18.56,2022-05
28.9,77.29999999999997,0,18.73,2022-05
28.9,77.39999999999996,0,18.85,2022-05
28.9,77.5,0,18.92,2022-05
28.799999999999997,76.7,0,15.63,2022-05
28.799999999999997,76.8,0,16.23,2022-05
28.799999999999997,76.89999999999999,0,16.77,2022-05
28.799999999999997,76.99999999999999,0,17.34,2022-05
28.799999999999997,77.09999999999998,0,17.9,2022-05
28.799999999999997,77.19999999999997,0,18.3,2022-05
28.799999999999997,77.29999999999997,0,18.52,2022-05
28.799999999999997,77.39999999999996,0,18.68,2022-05
28.799999999999997,77.5,0,18.84,2022-05
28.699999999999996,76.7,0,15.3,2022-05
28.699999999999996,76.8,0,15.75,2022-05
28.699999999999996,76.89999999999999,0,16.24,2022-05
28.699999999999996,76.99999999999999,0,16.88,2022-05
28.699999999999996,77.09999999999998,0,17.51,2022-05
28.699999999999996,77.19999999999997,0,17.97,2022-05
28.699999999999996,77.29999999999997,0,18.11,2022-05
28.699999999999996,77.39999999999996,0,18.34,2022-05
28.699999999999996,77.5,0,18.64,2022-05
28.599999999999994,76.7,0,14.81,2022-05
28.599999999999994,76.8,0,15.18,2022-05
28.599999999999994,76.89999999999999,0,15.65,2022-05
28.599999999999994,76.99999999999999,0,16.33,2022-05
28.599999999999994,77.09999999999998,0,16.89,2022-05
28.599999999999994,77.19999999999997,0,17.34,2022-05
28.599999999999994,77.29999999999997,0,17.65,2022-05
28.599999999999994,77.39999999999996,0,18.04,2022-05
28.599999999999994,77.5,0,18.34,2022-05
28.499999999999993,76.7,0,14.21,2022-05
28.499999999999993,76.8,0,14.63,2022-05
28.499999999999993,76.89999999999999,0,15.09,2022-05
28.499999999999993,76.99999999999999,0,15.74,2022-05
28.499999999999993,77.09999999999998,0,16.23,2022-05
28.499999999999993,77.19999999999997,0,16.78,2022-05
28.499999999999993,77.29999999999997,0,17.32,2022-05
28.499999999999993,77.39999999999996,0,17.81,2022-05
28.499999999999993,77.5,0,18.12,2022-05
28.39999999999999,76.7,0,13.91,2022-05
28.39999999999999,76.8,0,14.27,2022-05
28.39999999999999,76.89999999999999,0,14.73,2022-05
28.39999999999999,76.99999999999999,0,15.36,2022-05
28.39999999999999,77.09999999999998,0,15.97,2022-05
28.39999999999999,77.19999999999997,0,16.6,2022-05
28.39999999999999,77.29999999999997,0,17.26,2022-05
28.39999999999999,77.39999999999996,0,17.78,2022-05
28.39999999999999,77.5,0,18.16,2022-05
28.3,76.7,0,13.68,2022-05
28.3,76.8,0,13.88,2022-05
28.3,76.89999999999999,0,14.29,2022-05
28.3,76.99999999999999,0,15.0,2022-05
28.3,77.09999999999998,0,15.8,2022-05
28.3,77.19999999999997,0,16.5,2022-05
28.3,77.29999999999997,0,17.12,2022-05
28.3,77.39999999999996,0,17.67,2022-05
28.3,77.5,0,18.11,2022-05
29.0,76.7,0,16.54,2022-06
29.0,76.8,0,16.81,2022-06
29.0,76.89999999999999,0,17.08,2022-06
29.0,76.99999999999999,0,17.52,2022-06
29.0,77.09999999999998,0,17.93,2022-06
29.0,77.19999999999997,0,18.16,2022-06
29.0,77.29999999999997,0,18.22,2022-06
29.0,77.39999999999996,0,18.32,2022-06
29.0,77.5,0,18.39,2022-06
28.9,76.7,0,16.43,2022-06
28.9,76.8,0,16.7,2022-06
28.9,76.89999999999999,0,16.99,2022-06
28.9,76.99999999999999,0,17.39,2022-06
28.9,77.09999999999998,0,17.77,2022-06
28.9,77.19999999999997,0,18.05,2022-06
28.9,77.29999999999997,0,18.15,2022-06
28.9,77.39999999999996,0,18.23,2022-06
28.9,77.5,0,18.27,2022-06
28.799999999999997,76.7,0,16.31,2022-06
28.799999999999997,76.8,0,16.59,2022-06
28.799999999999997,76.89999999999999,0,16.84,2022-06
28.799999999999997,76.99999999999999,0,17.19,2022-06
28.799999999999997,77.09999999999998,0,17.56,2022-06
28.799999999999997,77.19999999999997,0,17.83,2022-06
28.799999999999997,77.29999999999997,0,17.98,2022-06
28.799999999999997,77.39999999999996,0,18.08,2022-06
28.799999999999997,77.5,0,18.17,2022-06
28.699999999999996,76.7,0,16.34,2022-06
28.699999999999996,76.8,0,16.45,2022-06
28.699999999999996,76.89999999999999,0,16.57,2022-06
28.699999999999996,76.99999999999999,0,16.85,2022-06
28.699999999999996,77.09999999999998,0,17.19,2022-06
28.699999999999996,77.19999999999997,0,17.47,2022-06
28.699999999999996,77.29999999999997,0,17.6,2022-06
28.699999999999996,77.39999999999996,0,17.77,2022-06
28.699999999999996,77.5,0,17.98,2022-06
28.599999999999994,76.7,0,16.24,2022-06
28.599999999999994,76.8,0,16.26,2022-06
28.599999999999994,76.89999999999999,0,16.35,2022-06
28.599999999999994,76.99999999999999,0,16.57,2022-06
28.599999999999994,77.09999999999998,0,16.71,2022-06
28.599999999999994,77.19999999999997,0,16.92,2022-06
28.599999999999994,77.29999999999997,0,17.18,2022-06
28.599999999999994,77.39999999999996,0,17.47,2022-06
28.599999999999994,77.5,0,17.67,2022-06
28.499999999999993,76.7,0,16.02,2022-06
28.499999999999993,76.8,0,16.07,2022-06
28.499999999999993,76.89999999999999,0,16.15,2022-06
28.499999999999993,76.99999999999999,0,16.28,2022-06
28.499999999999993,77.09999999999998,0,16.31,2022-06
28.499999999999993,77.19999999999997,0,16.43,2022-06
28.499999999999993,77.29999999999997,0,16.83,2022-06
28.499999999999993,77.39999999999996,0,17.22,2022-06
28.499999999999993,77.5,0,17.44,2022-06
28.39999999999999,76.7,0,15.98,2022-06
28.39999999999999,76.8,0,15.98,2022-06
28.39999999999999,76.89999999999999,0,16.01,2022-06
28.39999999999999,76.99999999999999,0,16.13,2022-06
28.39999999999999,77.09999999999998,0,16.26,2022-06
28.39999999999999,77.19999999999997,0,16.45,2022-06
28.39999999999999,77.29999999999997,0,16.81,2022-06
28.39999999999999,77.39999999999996,0,17.18,2022-06
28.39999999999999,77.5,0,17.46,2022-06
28.3,76.7,0,15.93,2022-06
28.3,76.8,0,15.84,2022-06
28.3,76.89999999999999,0,15.82,2022-06
28.3,76.99999999999999,0,16.02,2022-06
28.3,77.09999999999998,0,16.3,2022-06
28.3,77.19999999999997,0,16.57,2022-06
28.3,77.29999999999997,0,16.83,2022-06
28.3,77.39999999999996,0,17.11,2022-06
28.3,77.5,0,17.39,2022-06
29.0,76.7,0,25.35,2022-07
29.0,76.8,0,25.36,2022-07
29.0,76.89999999999999,0,25.35,2022-07
29.0,76.99999999999999,0,25.4,2022-07
29.0,77.09999999999998,0,25.45,2022-07
29.0,77.19999999999997,0,25.4,2022-07
29.0,77.29999999999997,0,25.35,2022-07
29.0,77.39999999999996,0,25.35,2022-07
29.0,77.5,0,25.34,2022-07
28.9,76.7,0,25.34,2022-07
28.9,76.8,0,25.36,2022-07
28.9,76.89999999999999,0,25.34,2022-07
28.9,76.99999999999999,0,25.38,2022-07
28.9,77.09999999999998,0,25.41,2022-07
28.9,77.19999999999997,0,25.41,2022-07
28.9,77.29999999999997,0,25.37,2022-07
28.9,77.39999999999996,0,25.35,2022-07
28.9,77.5,0,25.32,2022-07
28.799999999999997,76.7,0,25.25,2022-07
28.799999999999997,76.8,0,25.29,2022-07
28.799999999999997,76.89999999999999,0,25.31,2022-07
28.799999999999997,76.99999999999999,0,25.33,2022-07
28.799999999999997,77.09999999999998,0,25.36,2022-07
28.799999999999997,77.19999999999997,0,25.36,2022-07
28.799999999999997,77.29999999999997,0,25.34,2022-07
28.799999999999997,77.39999999999996,0,25.33,2022-07
28.799999999999997,77.5,0,25.3,2022-07
28.699999999999996,76.7,0,25.19,2022-07
28.699999999999996,76.8,0,25.21,2022-07
28.699999999999996,76.89999999999999,0,25.27,2022-07
28.699999999999996,76.99999999999999,0,25.33,2022-07
28.699999999999996,77.09999999999998,0,25.41,2022-07
28.699999999999996,77.19999999999997,0,25.42,2022-07
28.699999999999996,77.29999999999997,0,25.31,2022-07
28.699999999999996,77.39999999999996,0,25.31,2022-07
28.699999999999996,77.5,0,25.29,2022-07
28.599999999999994,76.7,0,25.15,2022-07
28.599999999999994,76.8,0,25.18,2022-07
28.599999999999994,76.89999999999999,0,25.26,2022-07
28.599999999999994,76.99999999999999,0,25.29,2022-07
28.599999999999994,77.09999999999998,0,25.28,2022-07
28.599999999999994,77.19999999999997,0,25.22,2022-07
28.599999999999994,77.29999999999997,0,25.24,2022-07
28.599999999999994,77.39999999999996,0,25.28,2022-07
28.599999999999994,77.5,0,25.23,2022-07
28.499999999999993,76.7,0,25.1,2022-07
28.499999999999993,76.8,0,25.17,2022-07
28.499999999999993,76.89999999999999,0,25.21,2022-07
28.499999999999993,76.99999999999999,0,25.17,2022-07
28.499999999999993,77.09999999999998,0,25.08,2022-07
28.499999999999993,77.19999999999997,0,25.05,2022-07
28.499999999999993,77.29999999999997,0,25.13,2022-07
28.499999999999993,77.39999999999996,0,25.23,2022-07
28.499999999999993,77.5,0,25.19,2022-07
28.39999999999999,76.7,0,25.06,2022-07
28.39999999999999,76.8,0,25.09,2022-07
28.39999999999999,76.89999999999999,0,25.08,2022-07
28.39999999999999,76.99999999999999,0,25.05,2022-07
28.39999999999999,77.09999999999998,0,25.02,2022-07
28.39999999999999,77.19999999999997,0,25.03,2022-07
28.39999999999999,77.29999999999997,0,25.1,2022-07
28.39999999999999,77.39999999999996,0,25.17,2022-07
28.39999999999999,77.5,0,25.14,2022-07
28.3,76.7,0,25.0,2022-07
28.3,76.8,0,24.96,2022-07
28.3,76.89999999999999,0,24.9,2022-07
28.3,76.99999999999999,0,24.96,2022-07
28.3,77.09999999999998,0,25.07,2022-07
28.3,77.19999999999997,0,25.12,2022-07
28.3,77.29999999999997,0,25.11,2022-07
28.3,77.39999999999996,0,25.08,2022-07
28.3,77.5,0,25.04,2022-07
29.0,76.7,0,24.28,2022-08
29.0,76.8,0,24.35,2022-08
29.0,76.89999999999999,0,24.41,2022-08
29.0,76.99999999999999,0,24.51,2022-08
29.0,77.09999999999998,0,24.62,2022-08
29.0,77.19999999999997,0,24.62,2022-08
29.0,77.29999999999997,0,24.59,2022-08
29.0,77.39999999999996,0,24.63,2022-08
29.0,77.5,0,24.68,2022-08
28.9,76.7,0,24.19,2022-08
28.9,76.8,0,24.29,2022-08
28.9,76.89999999999999,0,24.34,2022-08
28.9,76.99999999999999,0,24.43,2022-08
28.9,77.09999999999998,0,24.54,2022-08
28.9,77.19999999999997,0,24.6,2022-08
28.9,77.29999999999997,0,24.59,2022-08
28.9,77.39999999999996,0,24.6,2022-08
28.9,77.5,0,24.62,2022-08
28.799999999999997,76.7,0,24.04,2022-08
28.799999999999997,76.8,0,24.15,2022-08
28.799999999999997,76.89999999999999,0,24.24,2022-08
28.799999999999997,76.99999999999999,0,24.34,2022-08
28.799999999999997,77.09999999999998,0,24.43,2022-08
28.799999999999997,77.19999999999997,0,24.49,2022-08
28.799999999999997,77.29999999999997,0,24.51,2022-08
28.799999999999997,77.39999999999996,0,24.53,2022-08
28.799999999999997,77.5,0,24.54,2022-08
28.699999999999996,76.7,0,23.97,2022-08
28.699999999999996,76.8,0,24.05,2022-08
28.699999999999996,76.89999999999999,0,24.16,2022-08
28.699999999999996,76.99999999999999,0,24.27,2022-08
28.699999999999996,77.09999999999998,0,24.41,2022-08
28.699999999999996,77.19999999999997,0,24.48,2022-08
28.699999999999996,77.29999999999997,0,24.42,2022-08
28.699999999999996,77.39999999999996,0,24.46,2022-08
28.699999999999996,77.5,0,24.49,2022-08
28.599999999999994,76.7,0,23.92,2022-08
28.599999999999994,76.8,0,23.98,2022-08
28.599999999999994,76.89999999999999,0,24.09,2022-08
28.599999999999994,76.99999999999999,0,24.18,2022-08
28.599999999999994,77.09999999999998,0,24.23,2022-08
28.599999999999994,77.19999999999997,0,24.23,2022-08
28.599999999999994,77.29999999999997,0,24.3,2022-08
28.599999999999994,77.39999999999996,0,24.39,2022-08
28.599999999999994,77.5,0,24.4,2022-08
28.499999999999993,76.7,0,23.85,2022-08
28.499999999999993,76.8,0,23.94,2022-08
28.499999999999993,76.89999999999999,0,24.02,2022-08
28.499999999999993,76.99999999999999,0,24.03,2022-08
28.499999999999993,77.09999999999998,0,24.0,2022-08
28.499999999999993,77.19999999999997,0,24.02,2022-08
28.499999999999993,77.29999999999997,0,24.16,2022-08
28.499999999999993,77.39999999999996,0,24.32,2022-08
28.499999999999993,77.5,0,24.33,2022-08
28.39999999999999,76.7,0,23.81,2022-08
28.39999999999999,76.8,0,23.87,2022-08
28.39999999999999,76.89999999999999,0,23.89,2022-08
28.39999999999999,76.99999999999999,0,23.92,2022-08
28.39999999999999,77.09999999999998,0,23.94,2022-08
28.39999999999999,77.19999999999997,0,24.02,2022-08
28.39999999999999,77.29999999999997,0,24.15,2022-08
28.39999999999999,77.39999999999996,0,24.28,2022-08
28.39999999999999,77.5,0,24.33,2022-08
28.3,76.7,0,23.75,2022-08
28.3,76.8,0,23.73,2022-08
28.3,76.89999999999999,0,23.71,2022-08
28.3,76.99999999999999,0,23.83,2022-08
28.3,77.09999999999998,0,24.0,2022-08
28.3,77.19999999999997,0,24.12,2022-08
28.3,77.29999999999997,0,24.18,2022-08
28.3,77.39999999999996,0,24.23,2022-08
28.3,77.5,0,24.26,2022-08
29.0,76.7,0,23.05,2022-09
29.0,76.8,0,23.14,2022-09
29.0,76.89999999999999,0,23.22,2022-09
29.0,76.99999999999999,0,23.32,2022-09
29.0,77.09999999999998,0,23.43,2022-09
29.0,77.19999999999997,0,23.46,2022-09
29.0,77.29999999999997,0,23.44,2022-09
29.0,77.39999999999996,0,23.47,2022-09
29.0,77.5,0,23.5,2022-09
28.9,76.7,0,22.9,2022-09
28.9,76.8,0,23.02,2022-09
28.9,76.89999999999999,0,23.1,2022-09
28.9,76.99999999999999,0,23.2,2022-09
28.9,77.09999999999998,0,23.34,2022-09
28.9,77.19999999999997,0,23.42,2022-09
28.9,77.29999999999997,0,23.41,2022-09
28.9,77.39999999999996,0,23.42,2022-09
28.9,77.5,0,23.44,2022-09
28.799999999999997,76.7,0,22.7,2022-09
28.799999999999997,76.8,0,22.84,2022-09
28.799999999999997,76.89999999999999,0,22.96,2022-09
28.799999999999997,76.99999999999999,0,23.08,2022-09
28.799999999999997,77.09999999999998,0,23.21,2022-09
28.799999999999997,77.19999999999997,0,23.29,2022-09
28.799999999999997,77.29999999999997,0,23.32,2022-09
28.799999999999997,77.39999999999996,0,23.34,2022-09
28.799999999999997,77.5,0,23.36,2022-09
28.699999999999996,76.7,0,22.59,2022-09
28.699999999999996,76.8,0,22.7,2022-09
28.699999999999996,76.89999999999999,0,22.84,2022-09
28.699999999999996,76.99999999999999,0,22.98,2022-09
28.699999999999996,77.09999999999998,0,23.09,2022-09
28.699999999999996,77.19999999999997,0,23.16,2022-09
28.699999999999996,77.29999999999997,0,23.2,2022-09
28.699999999999996,77.39999999999996,0,23.23,2022-09
28.699999999999996,77.5,0,23.26,2022-09
28.599999999999994,76.7,0,22.51,2022-09
28.599999999999994,76.8,0,22.61,2022-09
28.599999999999994,76.89999999999999,0,22.75,2022-09
28.599999999999994,76.99999999999999,0,22.85,2022-09
28.599999999999994,77.09999999999998,0,22.89,2022-09
28.599999999999994,77.19999999999997,0,22.92,2022-09
28.599999999999994,77.29999999999997,0,23.02,2022-09
28.599999999999994,77.39999999999996,0,23.11,2022-09
28.599999999999994,77.5,0,23.12,2022-09
28.499999999999993,76.7,0,22.38,2022-09
28.499999999999993,76.8,0,22.52,2022-09
28.499999999999993,76.89999999999999,0,22.63,2022-09
28.499999999999993,76.99999999999999,0,22.66,2022-09
28.499999999999993,77.09999999999998,0,22.65,2022-09
28.499999999999993,77.19999999999997,0,22.66,2022-09
28.499999999999993,77.29999999999997,0,22.82,2022-09
28.499999999999993,77.39999999999996,0,23.0,2022-09
28.499999999999993,77.5,0,23.0,2022-09
28.39999999999999,76.7,0,22.29,2022-09
28.39999999999999,76.8,0,22.4,2022-09
28.39999999999999,76.89999999999999,0,22.46,2022-09
28.39999999999999,76.99999999999999,0,22.5,2022-09
28.39999999999999,77.09999999999998,0,22.54,2022-09
28.39999999999999,77.19999999999997,0,22.65,2022-09
28.39999999999999,77.29999999999997,0,22.8,2022-09
28.39999999999999,77.39999999999996,0,22.95,2022-09
28.39999999999999,77.5,0,22.99,2022-09
28.3,76.7,0,22.14,2022-09
28.3,76.8,0,22.2,2022-09
28.3,76.89999999999999,0,22.23,2022-09
28.3,76.99999999999999,0,22.37,2022-09
28.3,77.09999999999998,0,22.58,2022-09
28.3,77.19999999999997,0,22.73,2022-09
28.3,77.29999999999997,0,22.81,2022-09
28.3,77.39999999999996,0,22.86,2022-09
28.3,77.5,0,22.89,2022-09
29.0,76.7,0,17.9,2022-10
29.0,76.8,0,18.05,2022-10
29.0,76.89999999999999,0,18.17,2022-10
29.0,76.99999999999999,0,18.33,2022-10
29.0,77.09999999999998,0,18.5,2022-10
29.0,77.19999999999997,0,18.58,2022-10
29.0,77.29999999999997,0,18.6,2022-10
29.0,77.39999999999996,0,18.68,2022-10
29.0,77.5,0,18.76,2022-10
28.9,76.7,0,17.83,2022-10
28.9,76.8,0,18.01,2022-10
28.9,76.89999999999999,0,18.13,2022-10
28.9,76.99999999999999,0,18.29,2022-10
28.9,77.09999999999998,0,18.46,2022-10
28.9,77.19999999999997,0,18.59,2022-10
28.9,77.29999999999997,0,18.62,2022-10
28.9,77.39999999999996,0,18.67,2022-10
28.9,77.5,0,18.73,2022-10
28.799999999999997,76.7,0,17.66,2022-10
28.799999999999997,76.8,0,17.89,2022-10
28.799999999999997,76.89999999999999,0,18.07,2022-10
28.799999999999997,76.99999999999999,0,18.24,2022-10
28.799999999999997,77.09999999999998,0,18.41,2022-10
28.799999999999997,77.19999999999997,0,18.53,2022-10
28.799999999999997,77.29999999999997,0,18.59,2022-10
28.799999999999997,77.39999999999996,0,18.64,2022-10
28.799999999999997,77.5,0,18.69,2022-10
28.699999999999996,76.7,0,17.54,2022-10
28.699999999999996,76.8,0,17.75,2022-10
28.699999999999996,76.89999999999999,0,17.97,2022-10
28.699999999999996,76.99999999999999,0,18.19,2022-10
28.699999999999996,77.09999999999998,0,18.44,2022-10
28.699999999999996,77.19999999999997,0,18.59,2022-10
28.699999999999996,77.29999999999997,0,18.54,2022-10
28.699999999999996,77.39999999999996,0,18.61,2022-10
